230	955	7718
7857	289	2017
9299	357	1817
1616	769	2905
1824	289	5240
7589	176	1005
4214	289	2493
111	448	292
379	342	7605
4596	642	5583
6824	289	4104
6997	357	1816
10410	926	7765
9049	448	6880
10807	415	691
9333	357	1816
115	342	10252
3192	642	3458
2513	17	3207
9686	484	1870
9921	342	9810
2963	352	3008
421	642	6878
3248	289	3448
9243	351	10324
5705	357	1816
2314	231	10968
3039	824	338
8801	289	1402
6482	125	8690
4596	289	3683
3305	357	1816
9616	289	6205
2640	150	5835
559	448	3630
2513	323	2212
5991	125	135
4979	824	11670
3878	912	5502
7600	824	3785
3206	357	1816
3516	208	1261
3318	176	5014
206	448	3630
3858	415	688
10611	289	4126
3245	800	11357
2404	27	4212
10104	289	533
3254	289	2441
2915	824	3267
614	824	2549
4547	339	4945
1308	926	2732
3310	125	446
4897	284	4291
6806	125	237
5	243	4186
11476	448	6646
493	824	6780
10528	912	11698
4676	912	4251
9593	615	333
5630	243	3764
10668	243	8980
2429	366	3553
316	176	6707
10611	125	429
6471	392	2977
7805	912	4251
7700	824	7673
26	357	1816
4548	448	1676
905	779	2369
2071	824	3855
5936	125	8
9691	289	3087
8303	511	3592
4830	708	8034
10298	448	3630
304	448	6729
11533	289	4522
11072	176	7119
4045	415	1138
2647	351	2104
11483	289	4399
3863	352	1079
10696	357	1816
4626	243	510
5490	415	1161
8133	17	10232
6079	357	1816
10751	448	1652
5688	289	11475
3246	289	3977
15	342	10238
3895	955	402
741	865	2387
150	357	3956
1976	125	429
4305	357	1816
6853	640	4293
1385	415	688
7805	448	6458
9679	642	3042
9635	289	9837
3323	642	241
554	558	4059
5337	125	8
10250	642	9857
11403	243	4890
2485	352	1817
314	926	867
3055	372	260
10103	824	410
6873	289	5051
8158	62	4847
3042	351	3007
3291	289	4409
732	149	752
3879	351	5534
4214	289	4383
4589	357	1816
4260	640	4380
11512	150	9806
8391	357	1816
3858	351	3550
3549	149	1249
1919	166	2552
7040	243	2463
3109	912	10150
4483	643	1445
167	357	4643
5836	926	4362
3445	912	3606
9934	289	4728
11533	640	2457
7697	125	9997
582	824	8083
628	352	2399
4603	419	1252
7561	372	2871
7544	415	1165
7521	243	6383
9000	289	3881
8557	637	3466
10926	351	752
3267	289	2915
2396	351	1816
3211	640	6841
6309	484	1816
5250	912	5502
4516	351	1816
2831	448	1361
5261	640	8019
10751	342	6989
9688	448	292
10052	357	1816
10517	357	1816
2516	912	2705
2373	926	1816
9913	289	576
4650	289	3052
1278	342	6931
7734	419	1245
9688	926	6401
8421	372	393
1070	27	3314
1710	125	237
10745	125	110
338	642	6878
1960	448	3630
8638	926	1816
7633	289	8066
11447	824	9299
613	352	10218
2301	824	4207
240	419	1916
1763	357	1816
363	125	400
5294	642	523
6896	372	8217
1891	284	548
4527	415	688
5504	289	10384
3442	415	685
3246	125	84
10765	640	8050
9341	289	7685
4412	357	4026
1261	338	1706
11644	410	8422
3222	289	2220
9660	511	2106
9019	289	8663
5610	289	4220
11354	419	1252
6453	912	5286
11215	176	6530
4281	409	1225
9511	289	3923
9106	448	10241
2513	323	1761
4092	912	5502
7845	824	6724
4987	448	6646
6575	642	10841
6525	442	8725
3302	642	212
7127	448	10029
11409	640	10107
8110	912	5502
3600	149	752
1238	289	5524
10350	448	3818
2017	824	6780
5047	149	1927
6158	351	1997
1238	642	4621
11776	357	1816
8669	176	5469
959	711	1075
1965	239	3964
11502	243	2278
2448	926	1997
11121	357	1817
8709	926	10452
2805	323	9910
757	926	10084
10753	419	3636
6514	357	1817
107	480	157
4477	415	1143
6428	357	1816
3196	357	1816
2756	94	948
11645	289	4377
5109	642	3458
11150	125	8
3181	419	905
1918	351	3845
10531	448	4441
346	640	4518
6614	231	11216
10533	176	6373
6012	824	152
1711	419	1263
2626	289	3088
209	926	4873
143	357	1816
10670	526	3939
4516	352	1816
6772	392	4719
7186	289	9466
11403	357	1816
8501	642	7395
3203	289	3868
5156	289	2609
9944	77	2934
5539	357	1816
119	926	1816
9557	289	5338
7907	357	1816
3148	448	101
2715	149	752
10702	926	2655
4509	415	1117
3895	448	6729
4399	366	1808
926	62	4711
9744	955	9921
458	150	6899
2498	598	4745
7900	926	4646
639	446	4441
3227	357	1816
4365	926	1816
90	342	6931
5525	640	4890
9705	357	1816
2577	415	685
8253	351	2182
214	289	1349
4562	912	1880
741	865	4934
10774	342	8102
9807	231	7029
179	392	4719
6797	561	5659
4590	640	4293
6440	357	1816
9937	176	6119
5089	539	4256
248	854	2448
5739	289	3422
2146	824	11734
9504	642	11259
4195	824	4318
9665	289	8005
3754	351	676
2314	824	4313
533	415	682
11319	626	3387
5955	949	2926
10296	289	3145
2112	289	1306
741	339	911
1919	637	3523
9413	448	5018
454	333	238
8669	640	523
230	342	9925
197	351	3175
8580	642	7637
1863	357	1816
4945	339	4131
7439	484	1816
2310	824	45
7609	289	11581
4567	323	7218
2490	386	8135
6569	670	7141
4848	125	11337
11553	289	10019
7625	289	11757
3541	208	4884
11524	415	690
8521	62	3671
4402	351	4082
6017	176	7232
11223	415	1115
1738	357	1816
11245	357	1817
4051	351	2049
3234	176	5875
1371	125	8
8413	357	1816
4617	824	7761
5900	125	241
1957	17	159
512	289	2433
2323	125	8
2493	415	1158
393	357	1889
36	448	305
943	357	1249
315	289	2274
4195	366	4053
584	342	10770
10743	342	5461
7428	289	5069
2283	299	1816
247	125	8
5836	342	10770
1453	289	1343
3186	289	3748
2749	351	1261
7114	357	949
9125	289	523
3775	912	4241
2078	357	752
7770	824	11728
6478	357	3625
4620	824	178
10663	289	2259
5636	357	1816
1385	824	4316
2229	254	1621
11484	289	2493
11498	125	212
3323	125	9997
7488	122	6068
1723	284	2073
3878	926	6862
582	824	3218
10449	243	4004
1976	243	6882
1502	208	1882
7408	419	905
1230	204	4947
11392	419	1263
4617	824	5409
450	357	2399
1907	448	1676
8243	357	1816
5175	357	949
1773	419	1263
3052	351	2399
3858	323	10343
10030	357	1261
5512	17	288
512	642	2433
7636	125	8690
9278	357	1816
317	289	3058
4831	34	1816
11702	415	1115
6118	357	737
399	484	1816
6686	34	1816
3456	366	1823
11205	642	2457
5259	289	3110
9634	254	989
8756	243	9733
11410	289	5618
10877	357	1817
3033	415	683
8804	824	181
7355	591	3752
7415	243	2495
7616	419	2185
10774	912	10924
5948	926	2137
9921	955	2831
8330	372	5417
4416	912	4574
4107	642	2146
2146	824	3305
1891	339	1362
5615	484	1870
4466	708	684
6730	357	1816
3734	323	10320
7531	824	4101
6119	448	6646
6657	640	8929
5410	357	1816
4065	492	6792
6489	125	241
3445	526	4864
3583	912	10481
187	342	8072
7777	125	212
708	642	4195
7488	372	10537
619	352	1816
4044	357	1870
5058	351	752
9153	912	11698
8011	243	10749
171	357	1816
9435	640	11638
2847	284	397
5483	415	1135
5432	357	1816
187	448	3630
8183	415	1134
4485	351	752
11407	289	10675
4186	824	4608
5171	342	8643
7983	392	2934
3259	289	3152
548	865	2552
4224	912	1808
4026	419	905
2274	824	4313
10199	372	10756
5480	357	1817
9299	125	212
3766	352	2399
6013	415	1150
426	448	6729
6823	357	1817
3893	34	1816
2626	289	4369
3134	824	3856
4544	339	741
8256	357	1817
11519	289	4566
3188	640	7927
2992	351	3846
5850	357	1816
8259	125	212
2729	800	865
8232	640	7296
804	351	2916
6295	912	11698
7761	125	8
7926	926	1816
8093	357	1816
10582	231	7397
9452	419	1252
6143	289	5562
4825	149	3891
171	150	7123
8331	912	5502
11323	176	10737
5900	640	11505
3060	824	3192
9106	448	7362
2570	448	3630
629	166	4934
1765	289	11123
3589	386	8135
8379	77	1901
7905	243	6455
3124	502	783
78	243	3858
1955	670	1203
9420	392	1816
7408	419	1252
4316	176	5867
8640	357	3343
10232	266	5759
1773	243	4195
6631	955	8798
2319	62	2723
898	640	6921
9275	419	3626
2396	352	1816
204	300	203
421	289	7912
3822	289	6737
10099	289	2301
10344	448	9935
3244	357	1817
2908	357	1816
2955	640	2756
5581	357	1816
2798	357	1816
3648	419	3636
9452	642	2146
3419	352	9594
1909	289	3083
10113	351	5043
361	176	3039
6998	357	1870
3320	289	9201
7470	926	4873
9640	342	7605
3881	824	3214
442	357	1816
10154	372	3451
3309	640	8183
6500	357	1816
9882	392	1816
11317	824	7543
7265	289	2513
9018	176	2647
9742	289	2449
8693	824	9037
566	289	2520
2413	351	2407
3186	640	531
466	122	9314
9402	243	7638
5434	484	1870
8232	176	9154
8440	357	1816
11567	289	4128
5076	289	5639
1717	642	5772
3310	289	4104
6394	894	1465
4509	415	688
2164	357	1816
5801	289	2811
11700	642	9857
4295	708	10966
4547	448	2389
2226	208	2916
4832	415	1168
8320	326	4036
9679	289	640
384	926	1816
7848	351	2199
5525	357	1816
1245	492	1263
4943	824	3598
1655	448	7248
5879	125	84
9705	289	6059
8139	231	11690
2260	415	682
9314	284	466
10552	125	9115
5	125	237
5213	912	2706
3840	149	3845
2146	351	4014
4303	824	6303
711	254	968
10971	289	5257
5415	289	4493
5599	357	1817
1717	289	4617
4216	424	399
8590	824	417
10765	289	3125
9319	448	4441
10923	357	1816
9547	912	6318
10189	800	6975
8689	125	212
4972	34	1817
11273	357	1816
11780	208	4904
6626	387	8895
8110	926	2477
2397	231	8062
3980	415	1148
9431	289	5676
9613	357	1816
8401	351	752
4992	955	11432
1955	351	4147
1355	339	2430
2116	912	5553
8292	176	5875
4918	926	1990
380	357	1816
9336	342	5707
7882	357	1870
4291	339	2073
595	239	3964
8155	289	5750
9330	824	10648
4471	372	2647
1734	339	1891
404	122	1308
708	357	1816
3055	955	260
5563	824	6917
6196	125	135
8815	357	1816
1916	779	1441
11185	386	9741
2490	351	2978
3520	208	4109
3081	386	9741
2513	415	685
3683	323	7218
4193	351	3359
2516	448	8314
6055	642	4195
548	339	4544
10505	415	1148
3351	351	802
3878	342	7883
11012	419	905
5337	357	1816
6479	955	11755
9511	357	1816
10177	243	9747
2639	176	10933
1408	351	1506
3576	493	3423
4250	289	11396
4567	824	1791
6624	176	10933
3899	149	752
5864	372	2373
158	926	1816
4506	339	1299
10298	351	1816
2944	357	2049
10243	289	6059
8696	824	159
11222	243	11513
11679	357	1816
1461	769	1815
407	387	3599
7857	176	4962
3248	150	7399
11	448	7602
10741	448	292
1799	125	135
546	448	11723
6494	150	9361
6443	339	3933
289	387	6506
505	637	3524
10348	289	4408
6036	357	1816
10702	372	304
4526	352	1816
8293	415	1168
4621	415	1156
3533	62	3550
3533	208	3550
10621	176	7805
11213	824	9794
11457	926	2934
1245	779	2049
11703	289	2017
1366	357	1816
9745	150	10132
6500	289	4126
6394	37	1465
3397	357	1816
3047	366	4053
4488	415	1462
786	323	9899
1663	626	11727
7304	342	10085
4897	284	2070
6436	926	1889
4489	342	6931
239	357	1816
3895	372	402
843	824	26
8232	357	1816
9987	642	11657
9487	357	1816
3189	357	752
10847	357	1816
10141	392	1442
11545	372	119
9256	176	8396
7673	357	1816
163	342	2499
3195	289	1290
7631	289	10536
1343	352	2399
1727	34	1249
3190	640	7849
2458	415	1150
1762	289	1978
228	615	399
11650	125	241
2831	448	4876
8979	912	4251
621	372	36
10745	289	582
7932	926	1506
10745	626	5411
3867	824	10232
2644	34	1927
11616	150	9789
11724	243	3873
10250	176	6631
6419	357	1816
8572	357	1816
6089	150	11747
6362	289	11582
3291	125	400
548	351	3668
3205	176	7472
119	342	9167
10608	824	7027
3217	176	3039
10329	511	4119
1355	351	3836
7040	125	429
3043	34	752
9937	125	110
6642	484	1816
7470	342	6989
11718	415	693
7847	402	250
9314	912	2706
11291	243	5980
9618	357	1816
10583	357	1816
1491	150	8502
4147	357	1817
4157	289	4466
4222	231	5780
7297	912	1808
4943	415	682
55	695	218
5997	150	6899
5369	289	3114
3926	17	4218
4311	243	4509
5415	125	84
335	357	4073
276	448	11087
2500	708	2402
143	289	4907
9655	448	6646
7504	176	6692
4558	415	691
3149	824	1804
6479	448	5018
647	342	10238
9660	351	3175
257	484	1816
4224	351	752
6797	289	7501
10177	289	3765
9700	289	5274
3932	352	1249
4808	149	3845
995	149	1110
8957	912	1808
3227	289	8786
3447	289	2513
7827	824	4601
2847	912	2706
4992	448	6637
9841	448	4441
8061	150	10358
630	284	8916
214	289	490
3318	125	446
3067	342	5664
7850	357	1249
7349	526	10186
3613	824	3310
11430	357	1816
6547	289	7724
1891	339	1723
58	289	9008
8235	289	4621
9227	176	6488
3772	926	6564
3628	357	1816
6119	448	3630
7007	912	1808
2853	366	1808
8424	289	2714
806	800	8385
2997	342	5107
8536	357	1816
8278	637	11174
3167	176	10134
1340	243	5530
8764	392	4719
1408	284	3864
1950	149	2694
4800	149	3343
9794	289	3748
7942	125	8
6960	150	6899
6554	357	1870
5739	289	3870
11617	289	533
774	204	873
1800	243	4512
72	339	66
407	926	1079
658	125	8
389	448	7899
6652	419	1871
2784	352	2399
1084	323	10343
4178	149	2384
10564	392	1816
11275	176	10390
7317	640	4890
6976	448	1652
6836	357	1816
6569	415	684
7982	125	400
256	615	437
10703	824	4313
5235	357	1249
10069	351	2399
1461	417	2214
1314	352	1053
10572	912	2706
3231	289	3088
950	640	11638
1798	640	4527
7816	357	2049
7637	415	1162
3016	511	3964
6311	289	6059
11155	176	7232
5879	289	4393
8287	289	6169
2774	640	537
1431	779	2942
1518	149	2619
6463	357	1261
5213	955	2831
9314	448	305
6955	342	10687
4496	92	3809
8261	125	8
8113	77	1079
1738	640	537
6008	357	1816
3190	243	3458
8106	448	3630
7355	203	1982
11196	289	7780
11096	62	2189
6873	357	4702
3245	642	241
7859	938	6852
9504	176	6582
5987	640	9342
3892	955	276
9945	342	7883
2159	912	4251
4246	642	10518
10002	448	1652
2915	824	3305
4506	284	2750
1761	289	5132
11410	357	1816
2297	387	3599
898	150	7399
106	289	3613
3517	357	3343
4897	284	4946
1707	62	2547
1983	352	4681
10962	357	1249
4680	149	752
3309	125	8
9441	289	3110
2868	357	752
3323	357	1261
9097	289	8005
7130	824	1340
4235	289	2997
505	637	6242
6089	289	4733
345	289	4979
1382	824	3598
2324	502	4508
6396	176	10737
3507	357	1816
10115	372	150
7264	448	1652
926	62	3155
227	448	1652
3087	670	7141
4519	912	2705
3932	34	1441
7539	62	8654
2570	926	1816
3631	357	978
1245	779	1707
8973	640	8019
5349	824	7867
4195	351	4091
1371	357	1816
7355	591	3137
10777	357	1815
11132	150	11740
9299	289	6587
2680	289	7884
10905	415	685
11654	448	8346
7095	357	1816
5790	912	10924
10447	726	258
8847	289	2449
17	912	1808
1626	254	1222
9943	357	1816
1791	289	9184
680	357	1816
5161	642	4621
3806	34	822
11531	357	1816
926	62	5068
10561	342	8072
8358	448	305
11650	357	1816
289	912	4251
8497	125	8690
9794	125	135
8717	357	1816
5653	125	110
334	484	1816
2871	351	2666
1655	68	9566
2008	357	1261
8170	357	1816
6419	289	4728
167	357	1816
5325	357	1816
8776	419	1871
8122	351	1817
2946	338	4210
4076	126	4902
501	289	5748
4318	289	5949
3864	34	4109
8600	926	2934
4466	415	684
130	402	140
4522	643	4496
7804	357	1249
621	448	5018
7116	176	10390
3499	392	1816
3263	176	4919
10818	289	9433
10530	150	10132
319	289	2915
4531	824	321
1736	149	2835
4483	912	1266
8977	243	11513
3725	824	1693
1693	176	7909
10757	640	7848
10524	289	2714
304	938	6825
6261	392	3174
1384	351	3174
4506	339	911
5353	357	1816
7512	912	2706
289	912	5502
4348	912	1266
10274	289	2116
11341	912	6890
7905	357	1816
5893	125	241
2121	34	1816
7479	34	1816
2324	643	3769
78	289	4826
8977	176	11653
1723	284	1314
11196	243	7171
3447	289	3872
9776	289	4566
461	357	1816
9717	176	4480
4160	176	4480
7427	448	6486
8284	640	5977
6350	62	2780
10386	342	9456
4006	243	510
230	926	1816
4369	824	4612
5558	289	3868
7942	289	2513
2849	448	292
8983	243	11193
3893	284	8929
10816	357	1816
8358	448	4266
3255	176	4480
4980	77	2685
894	176	2573
6836	289	2458
581	366	4053
5509	415	5173
3457	352	752
3881	824	6469
7303	726	11272
10406	415	691
11410	289	8106
1761	289	2513
8470	243	11082
547	34	1816
4399	351	2312
4610	357	1249
230	342	7960
5110	339	3732
4442	34	1816
4984	34	1816
10191	928	6002
1953	149	4302
5415	640	7827
6935	511	836
4615	912	5502
9327	392	1816
6997	289	3087
150	342	7924
2410	338	1706
5395	339	4897
1412	149	752
9745	357	1249
9257	448	3630
4735	448	305
11088	289	3955
10620	289	10554
6078	912	6318
1408	339	3387
10524	243	2714
4723	351	2934
6624	642	2495
4823	357	1816
2094	357	2980
10889	642	3859
10249	626	11638
2489	351	1816
7504	357	1816
5051	824	4612
501	176	6373
6960	289	11298
3435	94	1927
3922	824	421
10360	357	1816
10773	357	1816
11782	125	400
1663	289	885
11409	357	1816
10187	243	6370
8993	289	7576
3235	357	1816
9373	415	1140
976	204	2892
10882	419	2338
2976	351	2104
11374	176	8396
46	243	9623
1738	243	4488
4160	289	11065
7635	125	5340
6657	357	1816
3881	351	1889
4393	824	239
985	352	2092
10929	125	8
10099	357	1816
3326	357	1816
5217	484	1816
7453	326	1938
2808	150	6402
6362	289	11036
3402	779	2355
9106	926	1816
5485	289	1327
7423	357	1261
7593	926	4346
4593	289	4511
7596	176	4514
11483	125	212
7516	289	3765
8938	448	7836
8148	484	1816
577	415	683
3926	366	1808
224	289	10019
600	642	8120
2120	415	685
4891	448	292
10552	289	572
1918	351	3848
244	640	11557
11438	289	8940
7617	926	1816
10093	824	9830
3205	289	6832
9797	419	905
2142	824	3310
3237	150	7375
4246	176	10759
5353	642	10145
3207	289	786
5294	357	1816
518	176	5014
10997	357	1816
2500	708	5508
1677	150	9806
5902	526	2592
40	615	37
4492	448	5018
3872	824	4250
5403	357	1816
3205	419	1252
2872	289	3868
6957	125	84
8976	640	9342
3689	326	4508
6540	912	1808
566	626	758
11563	642	3734
5739	289	2236
5897	289	3052
2831	342	8102
8192	357	1816
6477	289	4617
239	125	135
10761	824	11132
4897	284	1734
1817	622	1640
5952	800	8385
1314	339	1299
4456	34	1816
1804	289	3149
527	824	3234
9642	448	5430
6698	125	84
8591	357	1816
3742	526	1195
8656	289	3724
4544	339	3593
6960	289	1301
1263	779	1261
9043	125	237
9570	357	1816
10555	176	6373
10002	351	6971
4909	351	4086
393	448	10193
1863	243	2455
2536	351	2049
5294	289	522
9523	870	6002
163	342	9167
1724	351	1249
6547	289	5170
10307	342	7605
4533	415	683
15	342	8072
1016	415	685
4391	351	1901
6772	441	9811
2482	547	5001
1441	204	1475
1909	125	237
5836	926	1816
4046	357	1816
1405	243	661
9281	824	7209
7278	77	4339
4946	448	1676
227	938	8358
3257	357	1816
434	484	1816
2513	824	1761
2035	289	11749
11009	419	1252
10583	289	3765
5060	351	4082
5280	289	2005
11374	357	1816
6725	176	9604
289	448	4441
6925	640	11557
9396	415	1152
4796	149	3401
2455	415	2029
8243	289	11092
6220	289	9153
2685	204	4980
4213	176	7119
3207	176	6692
1252	779	989
5456	642	1993
3136	351	1972
8262	176	3039
239	289	7130
6624	289	2220
1423	352	1048
6235	357	1816
3244	289	2915
11512	357	1816
2167	208	511
2073	352	752
3087	323	10530
5374	357	1816
5974	626	5592
11567	642	4582
564	149	2312
4728	824	2041
853	415	1168
11256	342	10238
10015	289	1410
3738	410	2897
2417	284	494
4992	372	9509
1327	231	11216
8445	824	428
4589	642	661
5403	800	10434
193	125	446
3451	342	6989
90	926	2934
11409	289	3052
3689	326	3769
4976	351	2645
8093	419	1263
2120	366	1808
11709	448	1676
3239	289	1978
3340	351	1870
10841	502	6631
159	289	3947
6960	289	11591
359	357	1816
466	342	9456
548	284	5110
5653	642	9342
3829	352	2399
2204	357	1442
2324	944	4508
7297	912	2706
10209	926	3974
7598	357	1816
9224	357	1816
8083	125	241
4818	769	1441
5109	243	3458
7794	351	949
7082	928	6002
5706	342	7653
6479	955	137
10069	912	4251
370	448	8882
1339	779	1816
1355	34	1249
1383	372	4563
10537	372	2299
804	419	3849
3197	642	510
3321	402	256
8823	640	10242
2884	351	4014
366	448	6200
8672	342	10269
4107	243	2146
1491	357	1816
3613	824	106
6419	176	3039
4968	824	3246
2323	125	110
1720	351	3550
661	415	1143
3087	415	682
9396	415	1144
5698	176	7127
6908	448	4266
5465	150	7123
5325	125	8
7408	640	7827
3214	243	3452
390	342	10420
5748	824	501
6112	824	5610
6311	289	1310
2708	149	2905
7868	642	1410
11059	824	152
2115	912	2706
6575	419	905
158	448	7348
2640	243	4909
8293	415	1164
2419	604	3498
10386	448	1652
1786	289	3057
6157	448	4266
2570	351	2532
345	176	4480
730	239	3964
1308	372	404
4593	357	1816
8424	642	11335
1723	865	1625
9204	289	4298
3205	289	577
5801	125	135
4536	366	1808
11618	640	6841
1445	769	3373
8148	392	912
3160	77	4346
1294	824	6463
4316	642	7500
5218	824	5698
5558	289	2763
1034	448	6646
1754	289	2583
1955	366	1808
9088	289	2754
4193	299	1817
6554	357	1816
6397	642	9539
11124	357	1817
5599	243	8893
8776	642	7458
9193	926	1816
2123	779	1064
3682	912	10924
1278	448	738
10331	357	1816
3264	642	4909
3451	372	10154
8414	926	1816
10428	448	4838
8232	289	4446
1491	289	4534
10015	289	843
7265	289	6117
6074	289	650
1367	419	1263
9641	419	1263
4218	289	7584
4519	448	8366
336	357	1816
2419	339	611
10774	955	119
8788	289	9050
5552	125	11337
10334	357	1816
7973	484	1870
5134	289	9184
8537	352	1079
6514	357	1249
3589	17	9249
15	926	2929
1005	372	8377
3877	372	10344
4406	415	1164
8284	289	8269
4776	149	2184
2417	339	548
2739	357	1817
11670	289	4979
9943	289	2349
11026	824	6714
8457	640	7849
7869	484	1817
4220	34	1816
2260	231	5780
4599	357	1816
9246	357	1816
3808	670	8165
11702	415	1116
11389	357	1261
650	415	1121
11654	448	305
3742	448	305
9750	289	10396
6478	289	7296
179	107	1467
485	149	1261
6428	243	661
7532	484	1816
5462	824	70
3845	635	2916
353	912	2706
10276	243	5935
4489	448	8366
8726	824	6781
202	448	262
7772	289	4467
5206	800	11505
9174	824	10827
4945	339	4562
10359	357	1816
570	34	1817
7123	415	1173
8090	176	5014
7224	357	1817
49	125	38
10760	747	5590
3589	824	4387
9611	34	1816
4388	351	3174
8468	357	1816
7411	351	4719
4083	289	6774
10487	357	1816
7209	357	1816
2297	448	8366
7353	289	10167
1261	126	1053
3326	640	10214
9862	912	5350
3188	176	5014
572	217	3232
8012	289	3145
8164	824	5910
5454	357	1261
2847	912	2705
10449	176	6692
533	824	8010
9943	243	8325
466	448	292
505	299	1816
10166	92	1445
864	77	2532
9040	912	5502
3232	419	3849
6110	62	3974
3197	243	510
7630	351	1249
577	415	1139
6530	926	4873
7596	357	1816
3877	955	2847
1373	351	1816
11769	824	11789
7234	176	10134
4214	243	510
7088	800	3873
2905	357	1261
11049	511	2106
4674	231	8326
1299	34	1261
9240	642	9880
5791	284	4489
10898	357	1816
10771	372	7396
7598	125	334
22	357	1816
2236	824	3186
2407	204	2788
5261	357	1816
2618	231	5780
10024	357	1816
4316	243	1385
10841	824	2544
11522	410	5608
177	289	11667
10200	448	305
3219	150	8502
7119	912	4251
7104	351	1816
4246	357	1816
8614	448	2659
5571	448	10193
510	351	752
11476	448	9935
7349	342	9963
2679	419	1252
708	642	7458
9775	243	1302
5736	511	6501
3203	125	429
317	642	400
3328	176	4480
202	448	1811
10245	62	3352
10909	150	8922
5456	640	6841
2078	357	1817
4482	372	397
6050	410	2878
2871	342	5766
3765	824	7516
9106	448	652
171	176	4962
10841	643	5572
397	342	11234
5134	357	1816
6353	415	684
10394	357	1816
4409	824	762
3402	779	2049
2782	284	1723
2001	351	752
7611	800	8363
4544	352	637
326	642	84
2847	351	11495
4945	284	545
7278	313	10758
7681	357	5073
6853	243	4293
2173	357	1261
5058	366	1808
11106	357	1870
4971	339	606
11540	415	1151
8754	357	1816
10909	289	614
601	176	6373
1436	642	510
2513	231	11216
3258	289	2310
9555	955	4908
8782	448	1652
2503	254	989
6721	357	1816
1929	779	1927
3200	357	1816
2111	824	8983
326	357	1816
11240	357	1816
2225	351	3706
5791	372	7488
10253	351	1870
1276	351	737
11776	800	6975
4111	769	1506
12	642	4911
6547	289	4978
364	122	8312
6339	289	11090
17	352	2789
4601	125	7177
1506	357	1817
3291	289	3868
8155	125	84
1741	824	3186
9921	938	6240
5259	176	10741
8083	357	1816
384	372	5572
211	732	71
10612	357	1816
9483	357	1816
4521	415	8257
8286	289	7061
7297	955	2847
11533	289	2457
3772	342	10687
11647	448	3818
